id,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,status_time
29575,192483.52,122.8831095,7.75,4.34,150.91,1.875514938,9.2,0,0,1,0,202500,627,90,7.75,216.77,1
29573,161975,86.5875482,6.89,4.24,155.61,1.175909032,9,0,0,1,0,162000,739,70.4,6.89,191.42,1
29571,94870.61,60.12336067,6.725,3.94,188.37,2.868593825,6.2,0,1,0,0,102350,628,58.5,6.725,208.86,1
29568,257684.63,97.01195823,6.25,4.14,146.45,2.715902885,8.3,1,0,0,0,259000,678,76.4,6.25,186.91,1
29564,93983.15,110.0950818,8.5,4.71,155.61,1.175909032,9,0,1,0,0,97600,719,80,8.5,222.39,1
29562,77668.13,96.68145176,7.125,4.39,180.07,2.422274869,7.2,0,0,1,0,84150,668,85,9.19,221.91,1
29536,88652.68,84.29773762,7.99,4.34,155.61,1.175909032,9,0,0,1,0,124525,708,85,7.99,216.77,1
29533,120605.74,99.9446036,7.875,5.15,156.04,2.694110549,9.4,0,0,1,0,122500,664,70,7.875,226.29,1
29532,52978.73,98.3928342,7.625,5.15,156.21,1.585965512,9.8,0,0,1,0,54600,634,70,7.28,226.29,1
29527,44097.88,84.64918016,4.41,4.65,158.94,2.366409899,8.2,0,0,0,0,57600,546,80,4.41,219.67,1
29522,79198.92,117.1101929,10.75,4.65,180.07,2.422274869,7.2,0,0,1,0,82500,603,100,10.75,219.67,1
29516,347677.87,118.8317255,8.15,4.65,154.87,1.639154926,9.1,0,0,1,0,352750,545,85,8.15,219.67,1
29513,280240.84,102.0086068,8.4,4.65,161,3.02949864,9.4,0,0,1,0,283000,565,75.5,8.4,219.67,1
29496,121294.14,108.1263254,7.425,4.65,161.06,2.682496806,9.9,0,1,0,0,122400,645,80,7.425,219.67,1
29490,316878.01,116.6784232,8.55,4.71,158.94,2.366409899,8.2,0,0,1,0,323000,562,85,8.55,222.39,1
29477,78497.02,97.5534384,10.05,4.64,158.94,2.366409899,8.2,0,0,1,1,80000,533,70.2,10.05,225.1,1
29471,199005.15,54.99649062,2,4.71,154.94,2.456633821,8.2,0,0,1,0,415500,659,80,7.4,222.39,1
29467,313748.27,91.56683512,4.32,4.71,181.43,1.717052906,6.6,0,0,1,0,315000,623,75,4.32,222.39,1
29452,189068.55,107.9779941,7.5,4.71,158.94,2.366409899,8.2,0,1,0,0,196000,639,80,7.5,222.39,1
29450,127607.11,90.33377524,8.175,4.71,189.82,2.836358176,5.7,0,0,1,0,132400,598,80,8.175,222.39,1
29449,120567.89,102.0587533,2.6,4.71,180.07,2.422274869,7.2,0,1,0,0,116720,646,80,8.225,222.39,1
29429,101677.16,123.520566,8.9,4.71,146.45,2.715902885,8.3,0,0,1,0,106250,511,85,8.9,222.39,1
29426,69414.7,107.5511216,9.6,4.71,158.6,1.269044263,7.8,0,0,1,0,72400,549,80,9.6,222.39,1
29425,54571.48,110.4918761,9.975,4.71,146.45,2.715902885,8.3,0,0,1,0,56250,547,75,9.975,222.39,1
29417,76626.39,98.20012627,4.68,4.71,154.94,2.456633821,8.2,0,0,1,0,78400,590,70,4.68,222.39,1
29390,108979.94,104.7411474,8.85,4.71,180.07,2.422274869,7.2,0,0,1,1,115650,668,90,8.85,222.39,1
29384,153855.59,116.648031,8.25,4.71,149.58,1.668182319,8.8,0,0,1,0,156880,636,80,8.25,222.39,1
29378,254823.51,87.80918736,2.36,4.64,158.94,2.366409899,8.2,0,0,1,0,369900,683,90,2.36,225.1,1
29366,134389.5,118.9317426,7.575,4.71,149.58,1.668182319,8.8,0,0,1,0,134400,635,80,7.575,222.39,1
29362,306013.25,132.4945447,2,4.64,146.45,2.715902885,8.3,0,0,0,0,319500,617,90,8.75,225.1,1
29355,111697.92,127.0264266,8.988,4.71,158.6,1.269044263,7.8,0,1,0,0,117135,664,95,8.988,222.39,1
29303,425176.67,110.7509374,3,4.64,158.6,1.269044263,7.8,0,1,0,0,425000,717,78,3,225.1,1
29289,456962.08,113.3852197,7.75,4.64,158.6,1.269044263,7.8,0,0,1,0,457600,561,80,7.75,225.1,1
29286,200636.75,98.94179395,6.9,4.64,149.58,1.668182319,8.8,1,0,0,0,212699,617,69.7,6.9,225.1,1
29285,143221.51,135.9699085,3.635,4.71,146.45,2.715902885,8.3,0,0,1,0,135000,595,84.4,3.635,222.39,1
29281,271294.88,110.3519408,4.26,4.71,156.21,1.585965512,9.8,0,0,1,0,280000,550,80,7.65,222.39,1
29275,487094.23,101.4438735,2,4.64,146.45,2.715902885,8.3,0,0,1,0,590423,649,80,2,225.1,1
29258,168000,111.8509317,7.075,4.64,161,3.02949864,9.4,0,1,0,0,168000,639,80,7.075,225.1,1
29251,69599.83,141.1180124,10.325,4.64,158.6,1.269044263,7.8,0,0,1,0,70000,658,100,10.325,225.1,1
29246,88377.77,101.9487222,5.225,5.15,179.97,1.507358708,7.3,0,0,1,0,92650,534,85,5.225,226.29,1
29244,109750.25,131.1958459,9.025,4.64,149.58,1.668182319,8.8,0,0,1,0,113300,642,90,9.025,225.1,1
29218,95755.86,147.400535,9.06,4.64,150.91,1.875514938,9.2,0,0,1,0,96900,629,100,9.06,225.1,1
29206,227009.83,107.9158245,6.99,4.64,161.06,2.682496806,9.9,0,0,1,0,235200,687,80,6.99,225.1,1
29203,327915.81,109.1760991,7.6,5.15,161.06,2.682496806,9.9,0,0,1,0,337600,624,80,7.6,226.29,1
29192,170976.77,114.3919547,5,5.15,161.06,2.682496806,9.9,0,0,1,0,168000,581,80,5,226.29,1
29187,249915.14,134.0212874,2,4.86,146.45,2.715902885,8.3,0,0,1,0,227920,613,80,7.25,223.75,1
29186,175069.66,111.461854,7.5,5.15,154.87,1.639154926,9.1,0,0,1,0,183600,621,80,7.5,226.29,1
29178,118662.62,125.1004878,10.15,4.64,158.16,-0.241080652,10,0,0,1,1,120150,579,89,10.15,225.1,1
29176,268616.46,114.3658466,5.08,5.15,161.06,2.682496806,9.9,0,0,1,0,264000,623,80,5.08,226.29,1
29151,154926.11,121.4392681,4.35,5.15,149.58,1.668182319,8.8,0,0,1,0,154400,564,80,4.35,226.29,1
29149,117682.55,122.1366585,3.24,4.64,149.58,1.668182319,8.8,1,0,0,0,116000,737,80,3.24,225.1,1
29134,417000,110.6633225,7.125,5.15,150.91,1.875514938,9.2,0,0,1,1,417000,749,73.8,7.125,226.29,1
29120,179994.47,72.89549508,3.125,4.39,181.43,1.717052906,6.6,0,0,1,1,180000,767,59.6,6.75,221.91,1
29118,197587.07,109.1975614,6.875,4.86,158.77,-3.339549297,9.5,0,0,1,0,204000,761,80,6.875,223.75,1
29111,338125.95,111.0900861,7.25,4.86,161,3.02949864,9.4,0,0,1,0,338400,665,80,7.25,223.75,1
29109,178185.48,110.0183538,5.9,4.86,161.06,2.682496806,9.9,0,0,1,0,180000,678,80,5.9,223.75,1
29106,271656.53,103.7931248,7,4.5,153.35,-4.146710947,9,0,0,1,0,272000,676,80,7,199.21,1
29100,159188,117.6105181,7,4.5,151.48,-3.516567987,7.8,0,0,1,1,160200,722,90,7,199.21,1
29099,112500,106.102997,6.5,4.86,158.16,-0.241080652,10,0,0,1,1,112500,709,75,6.5,223.75,1
29065,187999.9,113.8593223,6.875,4.64,158.16,-0.241080652,10,0,0,1,0,188000,663,80,6.875,225.1,1
29048,95905.05,66.94463883,6.25,4.62,187.65,2.443647565,5.7,0,0,1,1,109600,647,80,6.25,179.45,1
29043,197359.98,110.7146759,3.125,3.94,150.91,1.875514938,9.2,0,0,1,0,197370,725,80,5.5,208.86,1
29038,229202.89,93.02277168,3.375,4.5,161.13,1.081049418,8,0,0,1,0,243700,652,80,5.875,199.21,1
29036,413880.67,58.72447883,3,4.5,187.2,2.556051733,6.2,0,0,1,0,450000,750,60,5.25,199.21,1
29033,136850.26,95.35041058,3.375,4.5,158.94,2.366409899,8.2,0,1,0,0,143910,657,80,6.25,199.21,1
29028,272000,121.0268753,3,5.15,149.58,1.668182319,8.8,0,0,1,0,272000,662,80,6.625,226.29,1
29016,524000,114.461305,5.875,5.15,158.16,-0.241080652,10,0,0,1,0,524000,753,80,5.875,226.29,1
29008,285862.71,112.0352524,4.875,4.39,158.16,-0.241080652,10,0,0,0,0,286400,712,80,6.375,221.91,1
29001,1000000,93.32712344,3.25,4.71,158.94,2.366409899,8.2,0,0,0,0,1000000,742,66.7,4.75,222.39,1
28996,589983.18,110.2769055,5.125,4.71,161,3.02949864,9.4,0,0,1,0,591200,670,80,7.125,222.39,1
28989,459127,86.35043858,2.875,4.71,187.65,2.443647565,5.7,0,0,1,0,460000,638,73,6.125,222.39,1
28986,82187.22,99.21339415,3.5,5.15,146.45,2.715902885,8.3,0,0,1,1,89600,647,70,8.5,226.29,1
28972,102488.19,110.1839332,7,4.64,161.06,2.682496806,9.9,1,0,0,0,104000,644,80,7,225.1,1
28970,199379.21,121.1060226,3.125,4.71,146.45,2.715902885,8.3,0,0,1,0,200000,685,80,6.375,222.39,1
28962,503572.63,111.7649572,7,4.64,161,3.02949864,9.4,0,0,1,0,503960,669,80,7,225.1,1
28959,49904.96,93.81739898,6.625,4.5,158.16,-0.241080652,10,0,0,0,1,53600,704,80,6.625,199.21,1
28956,66456.17,82.6829152,6.5,4.5,188.37,2.868593825,6.2,0,0,0,0,76500,672,90,6.5,199.21,1
28953,99364.75,94.2263153,6.875,4.5,155.61,1.175909032,9,0,0,0,1,108000,658,80,6.875,199.21,1
28952,164682.05,114.1947631,2.875,4.5,154.87,1.639154926,9.1,0,0,0,0,176225,695,95,0,199.21,1
28939,420720.63,90.23567756,6,4.5,156.04,2.694110549,9.4,0,0,0,0,475000,655,79.8,6,199.21,1
28935,139871.53,102.0220585,6.5,4.5,156.04,2.694110549,9.4,0,0,0,0,150000,671,85.7,6.5,199.21,1
28934,274182.58,95.44140873,6.25,4.5,158.77,-3.339549297,9.5,0,0,0,0,288000,679,79.9,6.25,199.21,1
28933,50684.09,92.54854225,6.75,4.5,173.17,0.892996155,7.6,0,0,0,0,56700,661,90,6.75,199.21,1
28931,347127.47,76.92689413,6.375,4.5,187.2,2.556051733,6.2,0,0,0,0,400001,701,83.3,6.375,199.21,1
28927,163131.88,105.9585974,7.5,4.5,153.35,-4.146710947,9,0,0,0,1,170000,716,85,7.5,199.21,1
28925,181901.6,121.5845371,4.5,4.5,156.04,2.694110549,9.4,0,0,0,0,181450,649,95,4.5,199.21,1
28918,99499.96,114.8166533,8.375,3.94,158.77,-3.339549297,9.5,0,0,0,1,102600,672,90,8.375,208.86,1
28916,56304.93,96.7246946,6.95,4.5,161.06,2.682496806,9.9,0,0,0,1,64800,708,90,6.95,199.21,1
28904,344374.77,115.2823037,6.625,4.64,161.06,2.682496806,9.9,1,0,0,0,334000,685,80,6.625,225.1,1
28891,145734.65,105.2138447,5.25,4.34,154.87,1.639154926,9.1,0,0,0,0,155100,749,80,0,216.77,1
28886,26185.73,104.8135145,8.625,4.34,180.52,0.836858663,5,0,0,0,0,27000,632,90,0,216.77,1
28871,122670.06,100.2519439,7,4.24,156.21,1.585965512,9.8,0,0,0,0,130000,756,86.7,7,191.42,1
28869,460000,109.1626834,6.75,4.64,158.16,-0.241080652,10,1,0,0,0,460000,728,76.7,6.75,225.1,1
28863,577500,115.887675,3,5.15,146.45,2.715902885,8.3,0,0,1,0,577500,625,75,6.25,226.29,1
28839,323762.07,106.8032809,5.625,4.34,151.48,-3.516567987,7.8,0,0,0,0,344000,727,79.3,0,216.77,1
28834,124800,114.461305,7,5.15,158.16,-0.241080652,10,0,0,1,0,124800,702,80,7,226.29,1
28829,197748.43,111.139407,7.375,5.15,161.06,2.682496806,9.9,0,0,1,0,199992,638,80,7.375,226.29,1
28823,248819.88,103.5562501,8.5,4.34,180.52,0.836858663,5,0,0,0,0,259672,658,90,0,216.77,1
28818,247650,116.6751719,3,5.15,154.94,2.456633821,8.2,0,0,1,0,248000,653,80,7.625,226.29,1
28799,303920,114.0215406,7,5.15,158.77,-3.339549297,9.5,0,0,1,0,303920,751,80,7,226.29,1
28797,296000,114.0215406,7.5,5.15,158.77,-3.339549297,9.5,0,0,1,0,296000,639,80,7.5,226.29,1
28796,236800,100.5342367,3,5.15,180.07,2.422274869,7.2,0,0,1,0,236800,673,80,7,226.29,1
28793,129997.96,96.70361068,3,5.15,187.2,2.556051733,6.2,0,0,1,0,130000,722,80,7.125,226.29,1
28789,222400,119.9602412,6.375,5.15,150.91,1.875514938,9.2,1,0,0,0,222400,653,80,6.375,226.29,1
28788,339788.56,120.2271997,7.25,5.15,158.77,-3.339549297,9.5,0,0,1,0,322250,652,80,7.25,226.29,1
28787,234000,114.0215406,6.75,5.15,158.77,-3.339549297,9.5,0,0,1,0,234000,687,80,6.75,226.29,1
28786,354400,112.4003477,7.5,5.15,161.06,2.682496806,9.9,0,0,1,0,354400,686,80,7.5,226.29,1
28783,101197.99,83.94708723,6.5,4.24,154.87,1.639154926,9.1,0,0,1,1,111750,791,75,6.5,191.42,1
28782,97801.77,83.54761018,6.5,4.24,155.61,1.175909032,9,0,0,1,1,108000,791,75,6.5,191.42,1
28780,122788.59,114.0183742,6.625,5.15,158.77,-3.339549297,9.5,0,0,1,0,122792,663,80,6.625,226.29,1
28771,416000,99.78063165,3,5.15,181.43,1.717052906,6.6,1,0,0,0,416000,692,80,6.25,226.29,1
12231,62492.27,108.9156281,6.875,4.71,155.61,1.175909032,9,0,0,1,0,65600,684,80,6.875,222.39,1
28766,120532.67,114.3604568,4,4.64,146.45,2.715902885,8.3,1,0,0,0,121500,715,75,6.375,225.1,1
28764,247407.07,93.7200036,2.75,4.64,180.07,2.422274869,7.2,0,0,1,1,247500,739,75,7,225.1,1
28761,215998,77.55777546,2.625,4.64,187.2,2.556051733,6.2,0,0,1,0,216000,633,64.5,6.625,225.1,1
28749,404577.16,82.28780451,2.875,5.15,158.94,2.366409899,8.2,0,0,1,0,447300,686,63.9,6.5,226.29,1
28748,316572,114.0215406,6.125,5.15,158.77,-3.339549297,9.5,0,0,1,0,316572,697,80,6.125,226.29,1
28746,294692.74,112.0044007,7,5.15,158.77,-3.339549297,9.5,0,0,1,0,300000,766,80,7,226.29,1
28745,244050,111.8092636,5.875,4.64,161.06,2.682496806,9.9,0,1,0,0,244050,725,80,5.875,225.1,1
28743,317039.85,119.9073199,2.5,5.15,149.58,1.668182319,8.8,0,0,0,1,300000,722,75,7.375,226.29,1
28737,345834.64,117.071927,3,4.65,150.91,1.875514938,9.2,0,1,0,0,344000,750,80,6.625,219.67,1
28732,712800,111.8092636,7.875,4.64,161.06,2.682496806,9.9,0,0,1,0,712800,721,80,7.875,225.1,1
28730,213561.73,111.8966857,7.875,5.15,161.06,2.682496806,9.9,0,0,1,0,214523,695,80,7.875,226.29,1
28726,347009.22,112.672057,4,4.39,158.94,2.366409899,8.2,0,0,0,0,344000,697,80,5.875,221.91,1
28696,356600,94.68030109,3,5.15,154.94,2.456633821,8.2,0,0,1,0,357000,753,64.9,6.25,226.29,1
28695,384811.09,89.19281507,3,5.15,154.94,2.456633821,8.2,0,0,1,0,385000,685,61.1,6.5,226.29,1
28693,212250.79,115.8589193,6.875,5.15,156.21,1.585965512,9.8,0,0,1,0,212308,741,80,6.875,226.29,1
28692,196010.95,118.612964,3,5.15,149.58,1.668182319,8.8,0,0,1,0,200000,653,80,6.375,226.29,1
28686,404887.61,96.10761817,6.625,4.39,149.58,1.668182319,8.8,0,0,1,0,405000,636,64.8,6.625,221.91,1
28679,223493.3,112.0115475,6.875,4.39,158.16,-0.241080652,10,0,0,1,0,223680.8,772,79.9,6.875,221.91,1
28677,375738.22,111.7649651,6.375,4.39,158.77,-3.339549297,9.5,0,1,0,0,375905,802,80,6.375,221.91,1
28676,213632.71,133.2780136,5.25,4.39,158.16,-0.241080652,10,0,0,1,0,213655,738,95,5.25,221.91,1
28673,131014.72,103.3932201,3,4.34,158.94,2.366409899,8.2,0,1,0,0,138256,728,80,5.625,216.77,1
28668,245000,95.18215658,5.875,4.39,158.77,-3.339549297,9.5,0,0,1,0,245000,694,68.1,5.875,221.91,1
28663,127653.35,112.3561184,6.125,4.39,156.21,1.585965512,9.8,1,0,0,0,129120,670,80,6.125,221.91,1
28662,302000,112.0041343,6.875,4.39,153.35,-4.146710947,9,0,0,1,0,302000,712,77.4,6.875,221.91,1
28658,151930,111.763081,6.875,4.39,158.77,-3.339549297,9.5,1,0,0,0,152000,716,80,6.875,221.91,1
28656,174350,118.4131103,3,4.34,146.45,2.715902885,8.3,0,1,0,0,174350,708,80,6,216.77,1
28653,237173.94,118.200774,3,4.34,146.45,2.715902885,8.3,1,0,0,0,237600,648,80,6,216.77,1
28646,399050.36,113.8167028,7.25,4.64,158.16,-0.241080652,10,0,0,1,0,399200,706,80,7.25,225.1,1
28640,151958.83,113.9860367,6.5,4.71,156.04,2.694110549,9.4,0,0,1,0,152000,728,80,6.5,222.39,1
28638,172000,91.39900134,7,4.71,156.21,1.585965512,9.8,0,0,1,1,172000,725,64.2,7,222.39,1
28631,133297.33,111.4723729,7.5,4.71,149.58,1.668182319,8.8,0,1,0,1,133339,662,75,7.5,222.39,1
28623,239860.88,113.8315597,7.5,4.71,156.21,1.585965512,9.8,0,0,1,1,239990,694,80,7.5,222.39,1
28615,305631.03,99.11624876,6,4.71,173.17,0.892996155,7.6,0,0,1,0,316800,655,80,6,222.39,1
28610,144702.91,112.279494,7.688,4.71,150.91,1.875514938,9.2,0,0,1,0,145100,624,76.4,7.688,222.39,1
28605,302279.69,110.4338412,6.375,4.71,161.06,2.682496806,9.9,0,0,1,0,302360,730,80,6.375,222.39,1
28580,384000,121.0268753,3,5.15,149.58,1.668182319,8.8,0,0,1,1,384000,754,80,6.5,226.29,1
28575,131910.71,90.44755578,3.25,3.94,173.17,0.892996155,7.6,1,0,0,1,140720,736,80,6.625,208.86,1
28572,234729.65,123.5656252,5.375,3.94,158.77,-3.339549297,9.5,0,0,1,0,237400,809,95,5.375,208.86,1
28561,350941.29,110.4543958,6.125,4.71,161,3.02949864,9.4,1,0,0,0,351100,669,80,6.125,222.39,1
28558,273986.57,99.91083778,5,4.71,187.65,2.443647565,5.7,0,0,1,0,260000,643,80,8.75,222.39,1
28543,116901.81,100.3228474,7.75,4.71,158.94,2.366409899,8.2,0,0,1,1,120000,665,73.6,7.75,222.39,1
28536,126400,114.461305,4.125,5.15,158.16,-0.241080652,10,0,0,1,1,126400,761,80,7,226.29,1
28522,294793.46,113.8645138,6.75,5.15,158.77,-3.339549297,9.5,0,0,1,0,295200,677,80,6.75,226.29,1
28519,267919.95,115.8555322,6.875,5.15,156.21,1.585965512,9.8,0,1,0,0,268000,723,80,6.875,226.29,1
28513,283883.24,87.32612871,3.25,5.15,154.87,1.639154926,9.1,0,0,1,1,285000,648,60,7.5,226.29,1
28511,411800.01,116.7833515,3.375,5.15,154.94,2.456633821,8.2,0,0,1,0,412000,784,80,7,226.29,1
28505,217402.65,113.91813,7.5,5.15,158.77,-3.339549297,9.5,0,0,0,0,217600,683,80,7.5,226.29,1
28501,416656.1,110.2141971,7,4.86,161.06,2.682496806,9.9,0,0,1,0,417000,718,79.4,7,223.75,1
28497,232082.18,109.4326221,7.25,4.86,158.77,-3.339549297,9.5,0,0,1,1,239100,754,80,7.25,223.75,1
28496,141591.1,109.4589439,7.625,4.86,158.16,-0.241080652,10,0,0,1,1,146400,789,80,7.625,223.75,1
28495,114756.63,107.7001634,6.5,4.86,158.94,2.366409899,8.2,0,0,1,1,120000,760,80,6.5,223.75,1
28491,224986.63,135.8476862,9.55,4.34,151.48,-3.516567987,7.8,0,1,0,0,225150,675,95,9.55,216.77,1
28489,251970,111.8012633,6.5,4.39,158.77,-3.339549297,9.5,0,0,0,0,252000,669,80,6.5,221.91,1
28470,206485.97,128.7513346,8.2,4.34,151.48,-3.516567987,7.8,0,0,1,0,206550,697,90,6.2,216.77,1
28465,328461.83,111.8799359,9.125,4.34,153.35,-4.146710947,9,1,0,0,0,332000,650,80,6.85,216.77,1
28451,294999.99,120.6344757,9.125,4.34,151.48,-3.516567987,7.8,0,0,1,0,295000,623,84.3,7.3,216.77,1
28450,227723.67,118.3111094,5,4.34,146.45,2.715902885,8.3,0,0,1,0,227920,639,80,7.4,216.77,1
28438,359771.44,133.7148605,8.35,4.34,151.48,-3.516567987,7.8,1,0,0,0,360000,685,93.5,6.35,216.77,1
28437,371187.74,110.8929423,5,4.34,156.04,2.694110549,9.4,0,1,0,0,372000,664,80,6.2,216.77,1
28424,296388.74,79.9575364,6.625,4.14,189.82,2.836358176,5.7,0,0,0,0,346750,733,95,6.625,186.91,1
28421,100313.98,80.27073311,8.125,4.14,186.12,1.10416276,5,0,0,0,0,100400,686,80,6.875,186.91,1
28410,221153.5,126.8264714,9.125,4.34,153.35,-4.146710947,9,0,1,0,0,221841,672,90,8.65,216.77,1
28405,158395,115.4026632,8.375,4.64,156.04,2.694110549,9.4,0,0,1,1,158400,753,80,8.375,225.1,1
28399,183200,111.8145745,6.25,4.39,158.77,-3.339549297,9.5,1,0,0,0,183200,711,80,6.25,221.91,1
28392,267735.72,107.7828058,6.5,3.94,154.87,1.639154926,9.1,1,0,0,0,268000,734,80,6.5,208.86,1
28376,367995.33,99.92826124,7,4.64,161.06,2.682496806,9.9,0,0,1,0,368000,675,71.5,7,225.1,1
28363,99676.73,122.8987523,9.25,4.64,156.04,2.694110549,9.4,1,0,0,1,111150,758,95,9.25,225.1,1
28359,156000,112.4003477,7,5.15,161.06,2.682496806,9.9,1,0,0,0,156000,660,80,7,226.29,1
28343,227991.94,118.9410036,6.75,4.71,149.58,1.668182319,8.8,0,0,1,0,227992,739,80,6.75,222.39,1
28334,456659.45,99.47644686,6.75,5.03,181.43,1.717052906,6.6,0,0,1,0,495000,684,90,6.75,217.37,1
28333,126825.74,112.6124409,4.375,5.03,154.94,2.456633821,8.2,0,0,1,0,126400,711,80,4.375,217.37,1
28332,180835.95,95.35779621,6.5,5.03,180.07,2.422274869,7.2,1,0,0,0,181077,746,79.1,6.5,217.37,1
28329,999073.74,93.6647702,6.375,5.03,156.04,2.694110549,9.4,0,0,1,0,1000000,757,67.3,6.375,217.37,1
28326,110150.54,128.3304007,8,5.03,155.61,1.175909032,9,0,0,1,0,113905,762,95,8,217.37,1
28321,154526.14,97.00204765,6.75,5.03,156.04,2.694110549,9.4,0,1,0,0,160000,671,72.1,6.75,217.37,1
28317,127767.14,110.5881778,6.75,5.03,161,3.02949864,9.4,0,0,1,1,129000,701,82.7,6.75,217.37,1
28307,519664,113.3999145,7,4.65,154.87,1.639154926,9.1,1,0,0,1,520000,739,80,7,219.67,1
28305,68016.83,124.990154,7.25,5.03,149.58,1.668182319,8.8,0,0,0,1,71172,745,90,7.25,217.37,1
28304,444733.77,112.1423168,5,5.03,161.13,1.081049418,8,0,0,1,0,428000,706,80,6.375,217.37,1
28300,142004.29,93.69153833,6.875,4.65,179.97,1.507358708,7.3,0,0,1,0,148000,667,80,6.875,219.67,1
28297,175400.04,118.5108431,2,4.65,146.45,2.715902885,8.3,1,0,0,0,177600,685,80,2,219.67,1
28293,443104.46,113.1931997,5.75,4.65,154.94,2.456633821,8.2,1,0,0,0,444000,706,80,5.75,219.67,1
28291,572000,119.0972892,6.125,4.65,146.45,2.715902885,8.3,0,0,1,0,572000,689,79.4,6.125,219.67,1
28278,650000,118.1973097,3,4.65,146.45,2.715902885,8.3,0,1,0,0,650000,701,78.8,5.125,219.67,1
28277,196653.5,101.9934225,8.25,4.65,158.6,1.269044263,7.8,0,0,0,1,207500,738,77.7,8.25,219.67,1
28250,110969.55,114.947309,3.625,4.64,150.91,1.875514938,9.2,0,0,1,0,115200,623,80,7.875,225.1,1
28242,119200,121.4831,6.625,4.71,146.45,2.715902885,8.3,1,0,0,0,119200,757,80,6.625,222.39,1
28235,167757.49,115.5581597,6.75,4.64,155.61,1.175909032,9,1,0,0,0,168000,663,80,6.75,225.1,1
28224,129724.76,92.57472579,2,4.71,188.37,2.868593825,6.2,1,0,0,0,132350,660,80,7,222.39,1
28218,558979.49,107.9188151,6.575,4.71,161.06,2.682496806,9.9,0,1,0,0,560000,729,78.3,6.575,222.39,1
28212,165813.28,129.970383,7.5,4.71,156.04,2.694110549,9.4,0,0,1,0,172734,686,95,7.5,222.39,1
28208,204345.19,106.4746217,6.625,4.71,161.06,2.682496806,9.9,0,1,0,0,212000,725,80,6.625,222.39,1
28204,145494.4,103.6277123,6.375,4.71,154.87,1.639154926,9.1,0,0,1,0,150000,657,74.4,6.375,222.39,1
28196,214704.94,115.394729,7.75,4.64,149.58,1.668182319,8.8,0,0,0,1,224000,664,80,7.75,225.1,1
28191,156000,119.3294016,7.375,4.64,150.91,1.875514938,9.2,0,0,0,1,156000,712,80,7.375,225.1,1
28189,99749.28,110.0924966,8,5.15,146.45,2.715902885,8.3,0,0,0,0,105000,633,75,8,226.29,1
28180,197538.93,108.3083988,7.19,4.64,161,3.02949864,9.4,0,0,1,0,204000,686,80,7.19,225.1,1
28178,97167.87,110.8011514,8.375,5.15,150.91,1.875514938,9.2,0,0,1,1,105200,644,80,8.375,226.29,1
28176,270489.97,110.5736963,6.875,5.15,158.16,-0.241080652,10,0,0,1,0,280000,700,80,6.875,226.29,1
28171,368359.45,114.7418883,8.5,5.15,154.94,2.456633821,8.2,1,0,0,0,369000,633,78.7,8.5,226.29,1
28166,181780.37,119.294979,8.75,5.15,161.13,1.081049418,8,0,0,0,1,192600,665,90,8.75,226.29,1
12109,230397.91,107.9857729,6.125,4.14,154.87,1.639154926,9.1,0,0,1,0,231750,653,90,6.125,186.91,1
28154,147920,123.61352,6.5,5.15,146.45,2.715902885,8.3,1,0,0,0,147920,749,80,6.5,226.29,1
28148,249989.53,113.1688756,6.5,5.15,158.16,-0.241080652,10,0,0,1,1,250000,751,79.1,6.5,226.29,1
28147,118398.79,112.4410869,6.875,5.15,161,3.02949864,9.4,0,0,1,0,118400,707,80,6.875,226.29,1
28146,190668.91,92.37806306,3.125,5.15,187.2,2.556051733,6.2,1,0,0,1,199600,726,80,7.625,226.29,1
28141,400000,91.28130244,3.25,5.15,154.94,2.456633821,8.2,0,0,1,0,400000,682,62.5,6.375,226.29,1
28140,120253.97,116.5188381,6.75,5.15,154.87,1.639154926,9.1,1,0,0,0,120640,710,80,6.75,226.29,1
28137,177981.53,91.52202104,5,4.86,158.16,-0.241080652,10,0,0,1,0,178000,713,64.7,7,223.75,1
28136,231123.89,112.7880299,6.75,4.86,158.16,-0.241080652,10,1,0,0,0,231920,704,80,6.75,223.75,1
28135,209221.15,109.7186782,3.75,4.86,154.94,2.456633821,8.2,0,0,1,0,220300,661,80,6,223.75,1
28125,336400,114.4811196,5.25,4.34,151.48,-3.516567987,7.8,0,0,1,0,336400,706,80,5.25,216.77,1
28115,414547.89,107.7622669,5.25,3.94,153.35,-4.146710947,9,0,1,0,0,419150,704,80,6,208.86,1
28110,121983.11,73.70502986,3.625,4.24,173.17,0.892996155,7.6,0,0,1,0,133000,710,72.7,6.5,191.42,1
28099,109751.92,115.8967148,8.25,5.15,150.91,1.875514938,9.2,0,0,0,1,113600,702,80,8.25,226.29,1
28096,259043.21,120.581501,2.625,5.15,149.58,1.668182319,8.8,0,0,1,0,260000,745,80,7.25,226.29,1
28091,183506.12,66.37241869,6.875,5.15,188.37,2.868593825,6.2,0,1,0,0,185000,698,55.7,6.875,226.29,1
28088,292000,119.9602412,6.875,5.15,150.91,1.875514938,9.2,1,0,0,0,292000,716,80,6.875,226.29,1
